Case,SA?,RB?,Period,Fleet Size,Capacity,Dmd Rate,Service Rate,reqs served,of total reqs,wait time,inveh time,service dist,service time,service pct,rebl dist,rebl time,rebl pct,
FM5,no,dqn,10800,20,4,100,100,261,261,140.9689748,331.8629726,30253.76223,5042.293705,46.68790468,20108.16306,3351.360509,31.03111583,
FM5,no,dqn,10800,20,4,100,100,317,317,165.9921282,347.0026859,34662.16162,5777.026936,53.49099015,18937.64057,3156.273428,29.22475397,
FM5,no,dqn,10800,20,4,100,100,274,274,150.8841129,337.8322253,31052.10045,5175.350076,47.91990811,20458.95068,3409.825114,31.57245476,
FM5,no,dqn,10800,20,4,100,100,288,288,153.9317643,341.560131,30772.93686,5128.822811,47.4891001,18082.63585,3013.772642,27.90530224,
FM5,no,dqn,10800,20,4,100,100,280,280,135.2630786,315.4881475,29127.68382,4854.613969,44.95012934,21110.47809,3518.413015,32.57789829,
FM5,no,dqn,10800,20,4,100,100,299,299,151.7969641,346.2960548,33646.40539,5607.734232,51.92346511,18501.52472,3083.587453,28.55173568,
FM5,no,dqn,10800,20,4,100,100,290,290,163.5950756,348.1663423,32202.84642,5367.14107,49.69575065,16498.19602,2749.699337,25.46017905,
FM5,no,dqn,10800,20,4,100,100,283,283,158.3078315,355.2116718,32561.88235,5426.980391,50.24981844,19375.66831,3229.278052,29.9007227,
FM5,no,dqn,10800,20,4,100,100,316,316,157.2716449,338.6746096,33839.26697,5639.877829,52.22109101,18908.4529,3151.408816,29.17971126,
FM5,no,dqn,10800,20,4,100,100,283,283,146.96582,340.5478334,30393.65008,5065.608347,46.90378099,18527.40583,3087.900972,28.59167567,
FM5,no,dqn,10800,20,4,100,100,330,330,152.4919391,339.5017165,35481.61084,5913.601807,54.75557229,19613.20298,3268.867163,30.26728854,
FM5,no,dqn,10800,20,4,100,100,328,328,156.3965961,333.9836591,36615.92407,6102.654011,56.50605566,16584.08145,2764.013576,25.59271829,
FM5,no,dqn,10800,20,4,100,100,315,315,158.1505011,342.2339837,34897.79363,5816.298938,53.8546198,19577.43072,3262.905121,30.21208445,
FM5,no,dqn,10800,20,4,100,100,277,277,145.9056702,336.6741624,30219.315,5036.552499,46.63474536,21196.7078,3532.784633,32.71096882,
FM5,no,dqn,10800,20,4,100,100,313,313,160.2765211,338.212423,34322.76746,5720.461243,52.96723373,18860.84465,3143.474108,29.10624174,
FM5,no,dqn,10800,20,4,100,100,311,311,151.5378387,329.4971572,33179.692,5529.948667,51.2032284,18479.97133,3079.995222,28.51847428,
FM5,no,dqn,10800,20,4,100,100,279,279,152.5302718,342.1461233,31642.98827,5273.831379,48.83177203,19638.52417,3273.087362,30.30636446,
FM5,no,dqn,10800,20,4,100,100,302,302,142.3855814,340.8098641,31890.7379,5315.122983,49.2141017,20658.72318,3443.12053,31.88074565,
FM5,no,dqn,10800,20,4,100,100,290,290,157.2811015,333.9992699,33178.13063,5529.688438,51.20081887,18313.25798,3052.209664,28.26120059,
FM5,no,dqn,10800,20,4,100,100,279,279,140.4721585,339.8994797,31535.81424,5255.969041,48.66638001,21662.63948,3610.439913,33.4299992,
FM5,no,dqn,10800,20,4,100,100,300,300,148.788963,340.1777261,32374.39082,5395.731803,49.96047965,21117.68093,3519.613488,32.58901378,
FM5,no,dqn,10800,20,4,100,100,310,310,162.5172004,331.8671408,35192.69189,5865.448648,54.30970971,18238.15073,3039.691788,28.14529433,
FM5,no,dqn,10800,20,4,100,100,269,269,143.5432517,327.5104243,30068.68819,5011.448032,46.40229659,21189.97892,3531.663153,32.70058475,
FM5,no,dqn,10800,20,4,100,100,301,301,154.3966476,350.0289059,33070.38448,5511.730747,51.03454395,20767.32033,3461.220055,32.04833385,
FM5,no,dqn,10800,20,4,100,100,310,310,152.6928994,350.2442053,34439.3636,5739.893933,53.14716605,19097.00687,3182.834478,29.47068961,
,,,,,,,,,,151.603271,339.1668246,33065.10491,5510.850818,51.02639647,19327.35513,3221.225855,29.82616533,
,,,,,,,,,,,,,,,,,,
BAL10,no,no,10800,125,4,400,100,1229,1229,176.1896064,921.1291031,48036.75343,8006.125571,74.13079233,0,0,0,
BAL10,no,no,10800,125,4,400,100,1174,1174,174.0966217,926.75277,48249.96839,8041.661399,74.45982777,0,0,0,
BAL10,no,no,10800,125,4,400,100,1171,1171,184.6255045,926.0342847,46398.62435,7733.104059,71.60281536,0,0,0,
BAL10,no,no,10800,125,4,400,100,1233,1233,169.9351676,924.4359889,48074.909,8012.484833,74.18967438,0,0,0,
BAL10,no,no,10800,125,4,400,100,1237,1237,173.1523383,916.0000599,49896.43101,8316.071835,77.00066514,0,0,0,
BAL10,no,no,10800,125,4,400,100,1184,1184,174.1509967,910.610656,47214.78555,7869.130925,72.86232338,0,0,0,
BAL10,no,no,10800,125,4,400,100,1188,1188,176.0069495,938.3696083,47459.777,7909.962833,73.2403966,0,0,0,
BAL10,no,no,10800,125,4,400,100,1248,1248,191.7229859,961.9925177,46804.68017,7800.780028,72.2294447,0,0,0,
BAL10,no,no,10800,125,4,400,100,1163,1163,165.4698965,878.298541,46319.70008,7719.950014,71.48101865,0,0,0,
BAL10,no,no,10800,125,4,400,100,1213,1213,177.3732056,921.0125609,49268.78451,8211.464086,76.03207487,0,0,0,
,,,,,,,,,,176.2723273,922.4636091,47772.44135,7962.073558,73.72290332,0,0,0,
BAL10,no,orp,10800,125,4,400,100,1188,1188,145.7603367,882.953071,49326.61289,8221.102149,76.12131619,8869.372262,1478.22871,13.68730287,
BAL10,no,orp,10800,125,4,400,100,1219,1219,152.9131336,921.3674743,50657.19042,8442.86507,78.17467657,8218.16034,1369.69339,12.6823462,
BAL10,no,orp,10800,125,4,400,100,1220,1220,145.1989013,905.0798778,51269.33696,8544.889494,79.11934717,7839.207857,1306.534643,12.09754299,
BAL10,no,orp,10800,125,4,400,100,1242,1242,150.5533395,904.7646674,51795.99135,8632.665224,79.93208541,7822.055242,1303.675874,12.0710729,
BAL10,no,orp,10800,125,4,400,100,1177,1177,148.5992556,901.9032223,49199.29409,8199.882348,75.92483656,8981.589214,1496.931536,13.86047718,
BAL10,no,orp,10800,125,4,400,100,1146,1146,144.2032332,870.9650013,47458.14599,7909.690999,73.23787962,9475.749397,1579.291566,14.62307006,
BAL10,no,orp,10800,125,4,400,100,1196,1196,144.2502638,886.2208595,49104.32059,8184.053431,75.77827251,8889.134759,1481.52246,13.71780055,
BAL10,no,orp,10800,125,4,400,100,1233,1233,143.6376707,897.8654409,50505.63574,8417.605957,77.94079589,8556.328709,1426.054785,13.20421097,
BAL10,no,orp,10800,125,4,400,100,1232,1232,152.3890597,935.4330967,51481.5096,8580.251599,79.44677407,8083.556613,1347.259435,12.4746244,
BAL10,no,orp,10800,125,4,400,100,1188,1188,151.8870931,906.8012763,50044.71989,8340.786648,77.229506,8740.775115,1456.795852,13.48885049,
,,,,,,,,,,147.9392287,901.3353987,50084.27575,8347.379292,77.290549,8547.592951,1424.598825,13.19072986,
BAL10,no,sar,10800,125,4,400,100,1263,1263,163.1211005,909.356963,51982.38321,8663.730536,80.21972718,9163.854961,1527.30916,14.14175148,
BAL10,no,sar,10800,125,4,400,100,1212,1212,163.5008218,901.1663626,48942.39531,8157.065885,75.52838782,11800.63705,1966.772841,18.21085964,
BAL10,no,sar,10800,125,4,400,100,1205,1205,162.9312756,912.0385693,47914.07813,7985.679688,73.94147859,12063.83201,2010.638669,18.61702471,
BAL10,no,sar,10800,125,4,400,100,1239,1239,177.5297098,935.3215627,49284.32734,8214.054556,76.05606071,11617.45122,1936.24187,17.92816546,
BAL10,no,sar,10800,125,4,400,100,1258,1258,162.3588729,912.4241363,50254.29639,8375.716066,77.55292653,10752.64481,1792.107468,16.59358766,
BAL10,no,sar,10800,125,4,400,100,1209,1209,171.5559867,924.2598481,50568.24289,8428.040481,78.03741186,10253.87101,1708.978502,15.82387502,
BAL10,no,sar,10800,125,4,400,100,1191,1191,153.3257699,894.8477165,48626.28121,8104.380201,75.04055742,11806.59951,1967.766585,18.22006097,
BAL10,no,sar,10800,125,4,400,100,1187,1187,158.7178239,955.9029729,50809.56655,8468.261091,78.40982492,10183.10643,1697.184404,15.71467041,
BAL10,no,sar,10800,125,4,400,100,1182,1182,163.3833452,945.7637983,48108.13251,8018.022085,74.24094523,12301.68423,2050.280705,18.9840806,
BAL10,no,sar,10800,125,4,400,100,1276,1276,166.3507905,903.8692701,50912.74414,8485.457356,78.56904959,9877.960339,1646.326723,15.24376596,
,,,,,,,,,,164.2775497,919.49512,49740.24477,8290.040794,76.75963699,10982.16416,1830.360693,16.94778419,
BAL10,no,dqn,10800,125,4,400,100,1131,1131,154.1106213,915.7678762,48256.50412,8042.750687,74.46991377,7930.983457,1321.830576,12.239172,
BAL10,no,dqn,10800,125,4,400,100,1206,1206,158.1860575,888.0834622,49389.40417,8231.567361,76.21821631,7668.245044,1278.040841,11.83371149,
BAL10,no,dqn,10800,125,4,400,100,1213,1213,155.7066211,890.7077041,48657.45725,8109.576208,75.0886686,8290.872186,1381.812031,12.79455584,
BAL10,no,dqn,10800,125,4,400,100,1181,1181,150.8696792,897.708849,48405.51777,8067.586295,74.6998731,8037.837658,1339.63961,12.40407046,
BAL10,no,dqn,10800,125,4,400,100,1185,1185,155.7439499,907.5089259,49063.57879,8177.263131,75.71539936,7498.792622,1249.79877,11.57221084,
BAL10,no,dqn,10800,125,4,400,100,1192,1192,156.2255047,904.3138397,49072.38481,8178.730802,75.7289889,6967.185011,1161.197502,10.75182872,
BAL10,no,dqn,10800,125,4,400,100,1224,1224,156.6943965,907.9300677,50972.6867,8495.447783,78.66155355,6626.703254,1104.450542,10.22639391,
BAL10,no,dqn,10800,125,4,400,100,1223,1223,151.5710915,890.124984,50442.08163,8407.013605,77.84271856,7145.125067,1190.854178,11.02642757,
BAL10,no,dqn,10800,125,4,400,100,1158,1158,151.4845933,912.4248196,48960.242,8160.040333,75.55592901,7741.977407,1290.329568,11.947496,
BAL10,no,dqn,10800,125,4,400,100,1224,1224,153.4391881,894.0881559,49621.96226,8270.327044,76.57710226,7115.806347,1185.967725,10.98118263,
,,,,,,,,,,154.4031703,900.8658684,49284.18195,8214.030325,76.05583634,7502.352805,1250.392134,11.57770495,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
BAL20,no,no,10800,810,4,1600,99.97925742,4820,4821,236.5980437,1825.800179,43788.57501,7298.095835,67.57496143,0,0,0,
BAL20,no,no,10800,810,4,1600,99.89855955,4924,4929,242.1601912,1811.832029,44944.07611,7490.679352,69.35814215,0,0,0,
BAL20,no,no,10800,810,4,1600,99.81187291,4775,4784,245.6645495,1831.482612,43565.5329,7260.922149,67.23076064,0,0,0,
BAL20,no,no,10800,810,4,1600,99.93779805,4820,4823,234.066516,1815.859878,43114.66458,7185.777431,66.53497621,0,0,0,
BAL20,no,no,10800,810,4,1600,99.87799919,4912,4918,236.6225991,1818.073705,43783.73645,7297.289408,67.56749452,0,0,0,
BAL20,no,no,10800,810,4,1600,99.93805492,4840,4843,243.1006014,1818.523528,42960.68691,7160.114485,66.29735634,0,0,0,
BAL20,no,no,10800,810,4,1600,99.89509022,4761,4766,238.8188162,1832.640399,43274.90695,7212.484491,66.78226381,0,0,0,
BAL20,no,no,10800,810,4,1600,99.93748698,4796,4799,236.9401909,1808.260853,43365.53294,7227.588823,66.92211873,0,0,0,
BAL20,no,no,10800,810,4,1600,99.97921862,4811,4812,246.5400049,1840.280264,43015.1928,7169.1988,66.38147037,0,0,0,
BAL20,no,no,10800,810,4,1600,99.87323051,4727,4733,246.2036369,1844.83999,43311.6216,7218.603599,66.83892222,0,0,0,
,,,,,,,,,,240.671515,1824.759344,43512.45262,7252.075437,67.14884664,0,0,0,
BAL20,no,orp,10800,810,4,1600,100,4700,4700,145.7977632,1710.649106,55247.50688,9207.917813,85.25849827,5809.876683,968.3127804,8.965859078,
BAL20,no,orp,10800,810,4,1600,99.89511223,4762,4767,148.7399598,1732.296103,55389.50561,9231.584269,85.47763212,5454.600157,909.1000262,8.417592835,
BAL20,no,orp,10800,810,4,1600,99.97892074,4743,4744,145.2881853,1735.308096,54839.97586,9139.995976,84.62959237,5732.210332,955.3683887,8.846003599,
BAL20,no,orp,10800,810,4,1600,99.97940692,4855,4856,148.5955482,1729.204431,55502.83129,9250.471881,85.65251742,5557.572594,926.262099,8.576500917,
BAL20,no,orp,10800,810,4,1600,99.93892508,4909,4912,150.3837623,1731.012153,56129.91873,9354.986455,86.62024496,5291.243786,881.8739644,8.16549967,
BAL20,no,orp,10800,810,4,1600,99.97961264,4904,4905,149.653063,1737.843182,56108.06816,9351.344693,86.58652494,5357.387837,892.8979728,8.267573822,
BAL20,no,orp,10800,810,4,1600,99.97875053,4705,4706,143.0385802,1693.138881,54639.81691,9106.636152,84.32070511,5998.381302,999.730217,9.256761269,
BAL20,no,orp,10800,810,4,1600,99.91683992,4806,4810,149.0164229,1731.046828,55656.57794,9276.096324,85.88978078,5624.911479,937.4852466,8.68041895,
BAL20,no,orp,10800,810,4,1600,99.93661525,4730,4733,143.3640591,1716.283805,54786.09633,9131.016055,84.54644495,6027.844726,1004.640788,9.302229516,
BAL20,no,orp,10800,810,4,1600,99.93833505,4862,4865,148.2494122,1729.496186,55372.5932,9228.765533,85.45153271,5705.515548,950.919258,8.804807944,
,,,,,,,,,,147.2126756,1724.627877,55367.28909,9227.881515,85.44334736,5655.954444,942.6590741,8.72832476,
BAL20,no,sar,10800,810,4,1600,99.93645414,4718,4721,175.6924816,1739.683648,50252.00881,8375.334802,77.54939632,11527.73519,1921.289198,17.78971479,
BAL20,no,sar,10800,810,4,1600,99.91566519,4739,4743,179.3045529,1759.240789,50861.21821,8476.869701,78.48953427,11015.1299,1835.854983,16.99865725,
BAL20,no,sar,10800,810,4,1600,99.95772564,4729,4731,188.9800557,1749.674562,49888.73577,8314.789295,76.98878976,11870.66239,1978.443731,18.31892344,
BAL20,no,sar,10800,810,4,1600,99.87402897,4757,4763,181.1981175,1769.143698,51001.2242,8500.204033,78.7055929,10931.76581,1821.960968,16.87000896,
BAL20,no,sar,10800,810,4,1600,99.85728848,4898,4905,180.40897,1738.589012,50912.30994,8485.38499,78.56837954,11012.41819,1835.403032,16.99447252,
BAL20,no,sar,10800,810,4,1600,99.97892074,4743,4744,187.0322679,1764.998908,49898.1025,8316.350417,77.0032446,11895.29195,1982.548659,18.35693203,
BAL20,no,sar,10800,810,4,1600,99.97956264,4892,4893,181.9802479,1767.305689,51474.29123,8579.048538,79.43563461,10537.73591,1756.289319,16.26193814,
BAL20,no,sar,10800,810,4,1600,99.95776135,4733,4735,184.365504,1778.856863,50556.61063,8426.101772,78.01946086,11334.1443,1889.02405,17.49096343,
BAL20,no,sar,10800,810,4,1600,100,4771,4771,180.986579,1750.550312,51080.51248,8513.418746,78.82795135,10912.41457,1818.735761,16.84014594,
BAL20,no,sar,10800,810,4,1600,99.97925742,4820,4821,183.8695896,1751.740509,51327.62998,8554.604997,79.20930553,10652.02482,1775.33747,16.4383099,
,,,,,,,,,,182.3818366,1756.978399,50725.26437,8454.210729,78.27972897,11168.9323,1861.488717,17.23600664,BAL20,no,dqn,10800,810,4,1600,99.91596638655462,4756,4760,186.933565425,1779.22431799,50342.4198809,8390.40331349,77.6889195694,6155.75177094,1025.95862849,9.49961693046,
BAL20,no,dqn,10800,810,4,1600,100.0,4854,4854,187.09829381,1751.40668375,49600.8704963,8266.81174939,76.5445532351,5392.60541251,898.767568752,8.32192193289,
IZ,no,sar,180,100,4,405.7672,4.545454545454546,1,22,41.33613655532611,12.900000000000006,105.4848718987093,11.394,6.33,1323.7146410851135,138.6,77.0,
IZ,no,sar,180,10,4,405.7672,5.555555555555555,1,18,30.663534666088637,5.0,614.3492389781024,62.96,34.977777777777774,694.5517456916175,78.0,43.333333333333336,
IZ,no,sar,600,10,4,405.7672,11.11111111111111,6,54,192.74050374471798,103.91666666666667,4192.206236256009,432.0,72.0,1158.899447781741,138.0,23.0,
DEMAND35,no,dqn,300,120,4,1144.76,1.3157894736842106,1,76,55.00322041190748,99.1,511.2937981623891,61.3625,20.454166666666666,1663.414486320307,174.3291666666667,58.10972222222224,
DEMAND35,no,dqn,3600,120,4,1144.76,93.766696349065,1053,1123,175.57309193216867,470.4226970560307,23222.068338683974,2630.6075000000014,73.07243055555558,6802.103390245367,759.9633333333335,21.110092592592594,
DEMAND35,no,sar,3600,120,4,1144.76,94.97400346620451,1096,1154,237.239230939753,509.69945255474556,23420.09854092331,2670.908333333334,74.19189814814817,5803.831736984652,785.3783333333333,21.816064814814812,
DEMAND35,no,orp,3600,120,4,1144.76,93.10970081595649,1027,1103,237.82289073716905,505.7111002921131,22073.91630129596,2519.946666666667,69.99851851851854,1571.1693667405364,186.21583333333325,5.172662037037035,
DEMAND35,no,sar,3600,150,4,1144.76,95.97315436241611,1144,1192,231.0338888384745,516.3544580419582,19405.740837079073,2202.1199999999985,61.16999999999996,8960.652353532134,1194.2559999999999,33.17377777777777,
DEMAND35,no,no,1800,200,4,1144.76,96.21342512908778,559,581,191.52942747049443,519.6735241502687,7087.003096696124,818.8169999999997,45.489833333333316,0.0,0.0,0.0,
DEMAND35,no,no,1800,300,4,1144.76,97.36842105263158,555,570,161.73930375633893,484.8063063063065,5201.418652072704,593.1203333333334,32.951129629629634,0.0,0.0,0.0,
ASC35,no,no,3600,20,4,114.476,70.94017094017094,83,117,271.6843344435232,445.8867469879517,20147.91799569794,2238.3599999999997,62.176666666666655,0.0,0.0,0.0,
ASC35,no,sar,3600,20,4,114.476,78.74015748031496,100,127,275.40361644390003,465.5629999999998,25983.308066765607,2936.9249999999993,81.58124999999998,4089.314752845112,443.4,12.316666666666666,
ASC35,no,dqn,3600,20,4,114.476,80.61224489795919,79,98,240.4452454272463,481.34556962025295,20208.17972087008,2228.2200000000003,61.89500000000001,8476.055025962598,920.0350000000002,25.55652777777778,
ASC35,no,orp,3600,20,4,114.476,68.64406779661017,81,118,219.96915567282736,470.8395061728396,22845.720380719864,2585.835,71.82875,5933.762117872887,669.115,18.58652777777778,
BAL5,no,dqn,3600,20,4,100,88.3495145631068,91,103,151.277587596,370.775139987,12700.0405601,2116.67342669,58.7964840747,2.28219192883,0.380365321471,0.0105657033742,
ASC35,no,orp,3600,20,4,114.476,78.41726618705036,109,139,209.7225265677195,425.2743119266056,24108.646698284414,2695.3850000000007,74.87180555555557,5152.068618476083,590.3850000000001,16.399583333333336,
