id,olng,olat,dlng,dlat,Ts,OnD,Tr,Cep,Tp,Td,WT,VT,D
109,0.0626,51.384908,0.089119,51.373289,484.7,True,4908.627902779691,4908.627902779691,5055.6,5547.4,146.97209722030948,491.7999999999993,1.0146482360222804
110,0.07213,51.419157,0.1083112,51.4002568,440.7,True,4913.063691452907,4913.063691452907,5497.9,5942.8,584.8363085470928,444.90000000000055,1.0095302927161347
111,0.102744,51.398289,0.0406766,51.3337831,1021.3,True,5115.85227518667,5115.85227518667,5447.0,6836.9,331.14772481332966,1389.8999999999996,1.3609125624204443
112,0.096063,51.388095,0.0892591,51.4185842,456.1,True,5151.144798988966,5151.144798988966,5824.5,6473.3,673.3552010110343,648.8000000000002,1.4224950668713006
113,0.091014,51.358164,0.089119,51.373289,274.4,True,5168.550039631806,5168.550039631806,5825.9,6100.3,657.3499603681939,274.40000000000055,1.000000000000002
114,0.084312,51.429877,0.089119,51.373289,809.9,True,5182.474148000563,5182.474148000563,5746.6,6798.1,564.1258519994371,1051.5,1.2983084331398937
115,0.089883,51.405419,0.089119,51.373289,525.2,True,5212.9203086879925,5212.9203086879925,5877.2,6415,664.2796913120073,537.8000000000002,1.0239908606245243
116,0.125071,51.395588,0.0347314,51.3865732,879.8,True,5233.548164943966,5233.548164943966,5513.5,6830.2,279.9518350560338,1316.6999999999998,1.4965901341213912
117,0.098134,51.425969,0.0363041,51.3919965,689.7,True,5324.817153320597,5324.817153320597,6018.7,6708.4,693.882846679403,689.6999999999998,0.9999999999999997
118,0.122312,51.37633,0.089119,51.373289,419,True,5328.901153940574,5328.901153940574,5890.1,6309.6,561.1988460594266,419.5,1.0011933174224343
119,0.028007,51.311192,0.0269932,51.3046156,128,True,5356.220331875735,5356.220331875735,5922.2,6050.2,565.9796681242651,128.0,1.0
120,0.113643,51.386839,0.0596595,51.3656379,580,True,5369.1256061644945,5369.1256061644945,6007.1,6868.8,637.9743938355059,861.6999999999998,1.4856896551724135
121,0.07818,51.383924,0.089119,51.373289,293.9,True,5458.971626611291,5458.971626611291,5811.9,6108.4,352.9283733887087,296.5,1.008846546444369
122,0.122312,51.37633,0.089119,51.373289,419,True,5524.057828877756,5524.057828877756,5851.6,6271.1,327.5421711222443,419.5,1.0011933174224343
123,0.084172,51.380121,0.0743441,51.3894904,216.5,True,5648.712014296573,5648.712014296573,6215.6,6432.1,566.8879857034271,216.5,1.0
124,0.097785,51.38743,0.0720807,51.406308,371,True,5677.427235265957,5677.427235265957,5850.7,6221.7,173.27276473404254,371.0,1.0
125,0.065821,51.38644,0.089119,51.373289,434.6,True,5686.199287866219,5686.199287866219,6263.0,6827.6,576.8007121337814,564.6000000000004,1.2991256327657623
126,0.115101,51.384111,0.0997363,51.3768955,195.9,True,5686.745416176288,5686.745416176288,6189.0,6385.1,502.254583823712,196.10000000000036,1.0010209290454333
127,0.096155,51.396321,0.0479036,51.4088968,445.2,True,5688.850023444612,5688.850023444612,6160.3,6605.5,471.4499765553883,445.1999999999998,0.9999999999999997
128,0.11122,51.377959,0.089119,51.373289,293.8,True,5714.355568251916,5714.355568251916,5737.6,6177.8,23.244431748084025,440.1999999999998,1.4982981620149756
129,0.096651,51.363596,0.089119,51.373289,247.1,True,5721.947877084655,5721.947877084655,6220.5,6467.6,498.5521229153446,247.10000000000036,1.0000000000000016
130,0.0626,51.384908,0.089119,51.373289,484.7,True,5772.9990634557735,5772.9990634557735,6329.2,6842.3,556.2009365442264,513.1000000000004,1.058592944089128
131,0.081027,51.383307,0.089119,51.373289,314.1,True,5790.821051837689,5790.821051837689,6371.4,6685.5,580.5789481623106,314.10000000000036,1.000000000000001
132,0.089034,51.387287,0.089119,51.373289,320.9,True,5800.033546373566,5800.033546373566,6094.8,6415,294.76645362643376,320.1999999999998,0.9978186350888122
133,0.09486,51.405672,0.089119,51.373289,597.2,True,5834.114131045415,5834.114131045415,6200.1,6798.1,365.9858689545854,598.0,1.001339584728734
134,0.097202,51.394089,0.1141298,51.3887036,263.2,True,5965.9484076742465,5965.9484076742465,6536.5,6801.3,570.5515923257535,264.8000000000002,1.006079027355624
135,0.128851,51.418374,0.089119,51.373289,740,True,5984.03629350305,5984.03629350305,-1.0,-1.0,-1,-1,0.0
136,0.086248,51.374171,0.1077191,51.3659631,269,True,6020.264623247751,6020.264623247751,6369.0,6638.0,348.73537675224907,269.0,1.0
137,0.117875,51.383921,0.089119,51.373289,395.6,True,6049.931632101935,6049.931632101935,6146.5,6542.1,96.56836789806493,395.60000000000036,1.0000000000000009
138,0.090883,51.358155,0.089119,51.373289,274.8,True,6141.610808926326,6141.610808926326,6556.6,6831.9,414.9891910736742,275.2999999999993,1.0018195050946115
139,0.095092,51.368683,0.0641796,51.3652501,289.7,True,6183.101796083405,6183.101796083405,6351.6,6751.6,168.49820391659523,400.0,1.3807386952019332
140,0.091883,51.362203,0.089119,51.373289,203,True,6230.896379647782,6230.896379647782,6593.7,6796.7,362.8036203522179,203.0,1.0
141,0.082499,51.384868,0.089119,51.373289,334,True,6343.303996902015,6343.303996902015,6493.6,6827.6,150.2960030979857,334.0,1.0
142,0.070814,51.386112,0.089119,51.373289,388.8,True,6367.420301833123,6367.420301833123,6453.4,6842.3,85.97969816687691,388.90000000000055,1.000257201646092
143,0.036453,51.346955,0.1154372,51.3748786,733.5,True,6369.881306784968,6369.881306784968,6663.6,7398.3,293.71869321503254,734.6999999999998,1.0016359918200406
144,0.065125,51.373184,0.0989047,51.3753005,271.7,True,6382.910442978096,6382.910442978096,6640.9,6912.6,257.98955702190324,271.7000000000007,1.0000000000000027
145,0.09781,51.387508,0.0945161,51.3840183,285.8,True,6462.024284151468,6462.024284151468,6730.3,7016.1,268.27571584853195,285.8000000000002,1.0000000000000007
146,0.128851,51.418374,0.089119,51.373289,740,True,6526.41781514628,6526.41781514628,6852.2,7675.7,325.7821848537196,823.5,1.1128378378378379
147,0.103404,51.386871,0.1153724,51.374904,272.5,True,6547.574173590906,6547.574173590906,7181.2,7453.7,633.6258264090939,272.5,1.0
148,0.128851,51.418374,0.089119,51.373289,740,True,6648.151426487873,6648.151426487873,7203.3,7961.8,555.1485735121269,758.5,1.025
149,0.102744,51.398289,0.0406766,51.3337831,1021.3,True,6688.379394697948,6688.379394697948,7164.2,8185.5,475.8206053020522,1021.3000000000002,1.0000000000000002
150,0.06353,51.369069,0.089119,51.373289,313.1,True,6733.751008759405,6733.751008759405,7227.2,7547.6,493.4489912405952,320.40000000000055,1.023315234749283
151,0.11122,51.377959,0.089119,51.373289,293.8,True,6742.881610619741,6742.881610619741,6940.7,7234.5,197.81838938025885,293.8000000000002,1.0000000000000007
152,0.087469,51.372549,0.0642433,51.3653015,218.8,True,6748.689239581254,6748.689239581254,6897.1,7115.9,148.41076041874658,218.79999999999927,0.9999999999999967
153,0.11122,51.377959,0.089119,51.373289,293.8,True,6756.678331484774,6756.678331484774,6986.2,7280.0,229.52166851522543,293.8000000000002,1.0000000000000007
154,0.055675,51.418941,0.0484286,51.4093015,266.5,True,6818.809423208773,6818.809423208773,7515.0,7783.7,696.1905767912267,268.6999999999998,1.008255159474671
155,0.120334,51.393125,0.1367146,51.3495028,561.4,True,6830.5022016149,6830.5022016149,7338.2,7881.6,507.6977983851002,543.4000000000005,0.9679372996081236
156,0.085178,51.359396,0.089119,51.373289,281.5,True,6966.143334639096,6966.143334639096,7277.1,7558.6,310.9566653609045,281.5,1.0
157,0.094355,51.357219,0.0739827,51.3668347,340.6,True,6970.303403703167,6970.303403703167,7508.6,7849.2,538.2965962968337,340.59999999999945,0.9999999999999983
158,0.042746,51.371875,0.089119,51.373289,448.4,True,6990.183958883119,6990.183958883119,7285.0,7733.4,294.816041116881,448.39999999999964,0.9999999999999992
159,0.045945,51.37471,0.0188992,51.3740028,299,True,7006.929987991942,7006.929987991942,7450.8,7749.8,443.87001200805844,299.0,1.0
160,0.102026,51.381101,0.0727019,51.4070556,452.7,True,7127.7396300462,7127.7396300462,7238.6,7692.9,110.86036995380073,454.2999999999993,1.0035343494588012
161,0.110573,51.363436,0.089119,51.373289,271.4,True,7144.4732557936895,7144.4732557936895,7654.7,7926.1,510.2267442063103,271.40000000000055,1.000000000000002
162,0.113643,51.386839,0.0596595,51.3656379,580,True,7188.25143960625,7188.25143960625,7312.1,8007,123.84856039375063,694.8999999999996,1.1981034482758615
163,0.096104,51.396307,0.0478019,51.4089172,445.2,True,7265.7847685018105,7265.7847685018105,7611.8,8057.0,346.0152314981897,445.1999999999998,0.9999999999999997
164,0.106366,51.394465,0.1176909,51.383868,202.5,True,7267.58480763431,7267.58480763431,7722.7,7926.1,455.11519236568984,203.40000000000055,1.0044444444444471
165,0.069183,51.362918,0.101562,51.3779389,381.2,True,7285.041153182705,7285.041153182705,7459.3,7840.5,174.2588468172953,381.1999999999998,0.9999999999999996
166,0.024146,51.332292,0.089119,51.373289,798.9,True,7424.545704396458,7424.545704396458,7955.1,8849.7,530.5542956035424,894.6000000000004,1.1197897108524226
167,0.103234,51.384592,0.1179406,51.4160227,506.3,True,7452.1013278138125,7452.1013278138125,7872.4,8378.4,420.2986721861871,506.0,0.9994074659292909
168,0.024574,51.319435,0.0965878,51.3736604,948.8,True,7533.751835361912,7533.751835361912,7684.5,8955.3,150.74816463808838,1270.7999999999993,1.3393760539628998
169,0.076278,51.427317,0.0888863,51.4190272,361.7,True,7533.816372357443,7533.816372357443,8138.5,8500.4,604.6836276425574,361.89999999999964,1.000552944429084
170,0.103234,51.384592,0.1179406,51.4160227,506.3,True,7581.862466198429,7581.862466198429,7914.8,8420.7,332.9375338015716,505.90000000000055,0.9992099545723889
171,0.045884,51.306573,0.089119,51.373289,1070.1,True,7646.362742280207,7646.362742280207,-1.0,-1.0,-1,-1,0.0
172,0.053209,51.409549,0.089119,51.373289,702.8,True,7665.65651415024,7665.65651415024,7879.1,8583.9,213.4434858497607,704.7999999999993,1.0028457598178704
173,0.079509,51.379233,0.0669127,51.385802,210.3,True,7709.972471359696,7709.972471359696,8171.8,8385.6,461.8275286403041,213.80000000000018,1.016642891107942
174,0.060754,51.386096,0.089119,51.373289,483.4,True,7715.825630529874,7715.825630529874,8200.7,8691.3,484.874369470127,490.59999999999854,1.0148944973107128
175,0.035739,51.312383,0.089119,51.373289,1025.3,True,7718.598615505444,7718.598615505444,-1.0,-1.0,-1,-1,0.0
176,0.068633,51.371497,0.089119,51.373289,260.5,True,7808.777506972515,7808.777506972515,8157.9,8425.7,349.1224930274848,267.8000000000011,1.0280230326295627
177,0.11801,51.395928,0.077929,51.4086564,355.8,True,7828.533141571003,7828.533141571003,8422.5,8778.4,593.9668584289966,355.89999999999964,1.0002810567734672
178,0.098134,51.425969,0.0363041,51.3919965,689.7,True,7875.385203344963,7875.385203344963,8425.3,9304.9,549.9147966550363,879.6000000000004,1.2753371030882996
179,0.117714,51.3899,0.0756763,51.3894159,395.9,True,7912.261710017049,7912.261710017049,8508.3,8962.2,596.0382899829501,453.90000000000146,1.1465016418287484
180,0.078578,51.37164,0.0735361,51.4077561,534.8,True,7953.2500082275565,7953.2500082275565,8234.9,8769.7,281.6499917724432,534.8000000000011,1.0000000000000022
181,0.114456,51.389458,0.1025433,51.3957257,193.8,True,8111.6997602440815,8111.6997602440815,8358.2,8554.8,246.5002397559192,196.59999999999854,1.0144478844169171
182,0.06687,51.385833,0.1223012,51.4189478,723.8,True,8215.9160197244,8215.9160197244,8385.2,9109.3,169.2839802756007,724.0999999999985,1.0004144791378815
183,0.101489,51.354753,0.1010136,51.377331,489,True,8218.970493125133,8218.970493125133,8843.2,9541.7,624.2295068748681,698.5,1.4284253578732107
184,0.091014,51.358164,0.089119,51.373289,274.4,True,8236.789453688263,8236.789453688263,8573.2,8849.7,336.41054631173756,276.5,1.0076530612244898
185,0.117875,51.383921,0.089119,51.373289,395.6,True,8258.851104472433,8258.851104472433,8787.3,9198.2,528.4488955275665,410.90000000000146,1.0386754297270007
186,0.099062,51.40822,0.089119,51.373289,554.9,True,8285.581938398213,8285.581938398213,8844.7,9397.1,559.1180616017882,552.3999999999996,0.9954946837267971
187,0.056917,51.371796,0.089119,51.373289,365.6,True,8298.67390864625,8298.67390864625,8642.5,9014.3,343.8260913537506,371.7999999999993,1.0169584245076566
188,0.117908,51.39591,0.0775656,51.4093611,373.2,True,8304.378953098096,8304.378953098096,8421.6,8796.7,117.22104690190463,375.10000000000036,1.0050911039657031
189,0.089945,51.369735,0.089119,51.373289,142.2,True,8317.188947194263,8317.188947194263,8544.8,8687.0,227.6110528057361,142.20000000000073,1.000000000000005
190,0.101425,51.385928,0.089119,51.373289,435.9,True,8325.20431273245,8325.20431273245,8848.1,9462.5,522.8956872675499,614.3999999999996,1.4094975911906393
191,0.101822,51.389951,0.0762527,51.388901,206.9,True,8366.52435963422,8366.52435963422,8805.4,9012.2,438.87564036577896,206.8000000000011,0.9995166747220933
192,0.106676,51.373026,0.0890508,51.4185645,561,True,8393.634252288279,8393.634252288279,8590.1,9153.8,196.46574771172163,563.6999999999989,1.004812834224597
193,0.024836,51.315596,0.0380514,51.3091473,140.2,True,8423.556459540347,8423.556459540347,-1.0,-1.0,-1,-1,0.0
194,0.096104,51.396307,0.0478019,51.4089172,445.2,True,8429.071905438981,8429.071905438981,8687.6,9133.2,258.5280945610193,445.60000000000036,1.0008984725965866
195,0.121868,51.395748,0.1020798,51.4191555,449.4,True,8437.721534578603,8437.721534578603,9096.2,9546.7,658.4784654213981,450.5,1.0024477080551848
196,0.045282,51.38632,0.089119,51.373289,618.3,True,8506.980698813864,8506.980698813864,9110.4,9923.4,603.4193011861353,813.0,1.314895681707909
197,0.042038,51.394595,0.0453141,51.4000725,96.5,True,8509.48599007878,8509.48599007878,9041.4,9137.9,531.91400992122,96.5,1.0
198,0.102946,51.388069,0.0640652,51.3652709,513.2,True,8529.61065449067,8529.61065449067,8719.1,9291.0,189.48934550932972,571.8999999999996,1.1143803585346834
199,0.103532,51.401922,0.1043107,51.3811081,271.7,True,8600.237563676143,8600.237563676143,9201.2,9473.1,600.9624363238581,271.89999999999964,1.0007361059992625
200,0.064314,51.361332,0.089119,51.373289,300.8,True,8670.349739688107,8670.349739688107,9253.8,9554.6,583.4502603118926,300.8000000000011,1.0000000000000036
201,0.116473,51.377717,0.089119,51.373289,360.1,True,8857.708748281011,8857.708748281011,9381.3,9809.3,523.5912517189881,428.0,1.1885587336850874
202,0.107739,51.365959,0.059542,51.3657239,570.6,True,8896.807990042409,8896.807990042409,9266.0,9838.6,369.1920099575909,572.6000000000004,1.0035050823694363
203,0.112424,51.3695,0.1276752,51.3577079,269.1,True,8933.320866968545,8933.320866968545,9462.1,9731.2,528.7791330314558,269.10000000000036,1.0000000000000013
204,0.112745,51.385587,0.0188608,51.3740444,856.3,True,8961.325986127924,8961.325986127924,9035.2,10223.3,73.87401387207683,1188.0999999999985,1.3874810230059542
205,0.122312,51.37633,0.089119,51.373289,419,True,8971.956034736553,8971.956034736553,9487.0,9906.5,515.0439652634468,419.5,1.0011933174224343
206,0.113396,51.411691,0.089119,51.373289,590.9,True,8992.993727863903,8992.993727863903,9280.7,10020.3,287.70627213609805,739.5999999999985,1.2516500253850036
207,0.096108,51.3964,0.0479695,51.4088962,445.2,True,9022.68189129717,9022.68189129717,9329.0,9777.5,306.3181087028297,448.5,1.0074123989218329
208,0.096286,51.395379,0.1088948,51.383935,306.5,True,9026.039102510937,9026.039102510937,9564.6,9871.6,538.5608974890638,307.0,1.0016313213703099
209,0.087374,51.372508,0.089119,51.373289,94,True,9053.612267168513,9053.612267168513,9195.7,9289.7,142.0877328314873,94.0,1.0
210,0.109315,51.363289,0.089119,51.373289,298.2,True,9070.429045101795,9070.429045101795,9665.7,10033.7,595.2709548982057,368.0,1.2340710932260228
211,0.099062,51.40822,0.089119,51.373289,554.9,True,9082.83126127223,9082.83126127223,9479.8,10034.7,396.96873872776996,554.9000000000015,1.0000000000000027
