id,olng,olat,dlng,dlat,Ts,OnD,Tr,Cep,Tp,Td,WT,VT,D
186,0.099487,51.378758,0.089119,51.373289,194.5,TRUE,2793.941595,2793.941595,2901.2,3095.7,107.2584054,194.5,1
187,0.107585,51.410296,0.0735902,51.4077523,353.5,TRUE,2800.790947,2800.790947,4207.9,4561.4,1407.109053,353.5,1
188,0.07213,51.419157,0.1083112,51.4002568,440.7,TRUE,2821.810306,2821.810306,3586.8,4030.8,764.9896938,444,1.007488087
189,0.046423,51.412249,0.089119,51.373289,767.3,TRUE,2832.167351,2832.167351,3772.6,4853.4,940.4326488,1080.8,1.408575525
190,0.103198,51.396582,0.1153133,51.3748398,360.8,TRUE,2845.547655,2845.547655,3509.3,3870.1,663.752345,360.8,1
191,0.122312,51.37633,0.089119,51.373289,419,TRUE,2852.346001,2852.346001,3325,3856.3,472.6539991,531.3,1.268019093
192,0.075669,51.394727,0.089119,51.373289,454.3,TRUE,2858.463819,2858.463819,3960.9,4415.2,1102.436181,454.3,1
193,0.069412,51.424397,0.0570806,51.395377,449.9,TRUE,2865.707456,2865.707456,3787.6,4237.8,921.8925441,450.2,1.000666815
194,0.097332,51.361793,0.0570492,51.3953199,744.2,TRUE,2870.476033,2870.476033,3158.7,4013.8,288.2239675,855.1,1.149019081
195,0.089173,51.418605,0.0961773,51.3880786,441.5,TRUE,2870.606151,2870.606151,4396.9,5023.5,1526.293849,626.6,1.419252548
196,0.108289,51.400347,0.0721619,51.4191306,419.3,TRUE,2887.834827,2887.834827,3591.9,4011.2,704.0651727,419.3,1
197,0.114147,51.387143,0.0553603,51.3659922,605.2,TRUE,2890.720095,2890.720095,2991.8,3803.3,101.0799047,811.5,1.340879048
198,0.079482,51.386796,0.089119,51.373289,371.2,TRUE,2930.604273,2930.604273,3457.2,3828.4,526.5957274,371.2,1
199,0.07619,51.379044,0.0802488,51.3663199,263.8,TRUE,2942.486545,2942.486545,3508.3,3772.1,565.8134552,263.8,1
200,0.099115,51.425726,0.089119,51.373289,771.5,TRUE,2947.224719,2947.224719,4723.1,5716.2,1775.875281,993.1,1.287232664
201,0.099062,51.40822,0.089119,51.373289,554.9,TRUE,2948.506397,2948.506397,3588.8,4367.3,640.2936031,778.5,1.402955487
202,0.096896,51.396867,0.0769362,51.3824694,334.2,TRUE,2977.717679,2977.717679,4340.2,4750.2,1362.482321,410,1.226810293
203,0.082499,51.384868,0.089119,51.373289,334,TRUE,2982.289376,2982.289376,3868.2,4202.3,885.9106244,334.1,1.000299401
204,0.11122,51.377959,0.089119,51.373289,293.8,TRUE,2995.066961,2995.066961,3478.7,3793.2,483.6330387,314.5,1.070456093
205,0.114259,51.387584,0.089119,51.373289,386.1,TRUE,3002.68991,3002.68991,4712,5117,1709.31009,405,1.048951049
206,0.104754,51.397191,0.1153348,51.3750062,377.5,TRUE,3029.274043,3029.274043,3590.4,4140.4,561.1259571,550,1.456953642
207,0.057739,51.401956,0.0580499,51.3889274,208.6,TRUE,3046.076962,3046.076962,3613,3825.4,566.9230377,212.4,1.018216683
208,0.122396,51.375257,0.0987561,51.3764703,344.4,TRUE,3059.88041,3059.88041,4025.1,4400.3,965.2195901,375.2,1.089430894
